"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"B27+AC0-2",0.317666666666668,0.667,-0.310333333333332,1.59,-2.44066666666667,0.0206666666666679
"B27+AC0-2",-0.994333333333332,0.528000000000001,-0.241333333333333,2.007,-2.74866666666667,0.450666666666668
"B28+AC0-2",0.864333333333333,0.183666666666664,-0.450666666666667,0.378666666666664,-3.574,2.347
"B28+AC0-2",1.02833333333333,0.0146666666666657,-0.520666666666667,NA,-3.505,2.255
"B28+AC0-2",0.0233333333333317,-0.0893333333333353,-0.357666666666667,1.20366666666667,-3.611,2.92
"B29+AC0-2",2.01266666666666,0.0189999999999997,-0.323666666666667,5.31466666666667,8.35566666666666,NA
"B29+AC0-2",1.19466666666667,0.0140000000000007,-0.304666666666667,5.17566666666667,8.33866666666666,3.56683333333334
"B29+AC0-2",1.32766666666667,-0.107999999999999,-0.218666666666667,NA,8.67266666666666,3.56683333333334
"B30+AC0-2",-0.422000000000001,-0.932,0.458999999999999,NA,-4.58766666666667,1.099
"B30+AC0-2",-0.225000000000002,-0.682999999999999,0.854,0.659500000000005,-3.93166666666667,1.96
"B30+AC0-2",-0.489000000000002,-0.817,0.743,-0.0794999999999995,-3.89666666666667,2.005
"C1+AC0-2",2.23833333333334,0.675000000000001,-0.141999999999999,2.65283333333334,2.92866666666667,-0.695166666666672
"C1+AC0-2",1.77033333333333,0.478000000000002,-0.250999999999999,NA,2.97266666666667,1.21983333333333
"C1+AC0-2",1.27733333333333,0.381,-0.325999999999999,1.17783333333334,2.90866666666667,-0.172166666666669
"C2+AC0-2",2.31133333333333,0.628666666666666,0.621333333333334,NA,3.82133333333333,2.22666666666667
"C2+AC0-2",1.85233333333333,0.187666666666667,0.308333333333333,7.04966666666667,4.15533333333333,2.65866666666667
"C2+AC0-2",1.77133333333333,-0.217333333333334,0.0963333333333332,6.89066666666667,3.53733333333333,0.927666666666674
"C3+AC0-2",9.74666666666667,0.435666666666668,2.235,-6.52,-5.906,6.14766666666666
"C3+AC0-2",9.83066666666667,0.0376666666666678,1.869,-6.94,-5.79,NA
"C3+AC0-2",9.61666666666667,0.000666666666665261,1.776,-7.106,-5.592,6.99966666666667
